date,Hole Depth (MD) m,Bit Depth (MD) m,Block Position m,Mud Flow In L/min,Average Standpipe Pressure kPa,Average Hookload kkgf,Average Surface Torque kN.m,Average Rotary Speed rpm,Weight on Bit kkgf,Rate of Penetration m/h
2007/7/7 17:20,849.461315,849.461315,13.64175943,4880.386223,1243.084356,99.46995559,7.233482442,146.5714286,14.53005398,35.858196
2007/7/7 17:20,849.5031161,849.5031161,13.59995829,4915.201198,1257.448105,99.52095233,7.250139634,147.7142857,14.47905724,35.6332536
2007/7/7 17:20,849.5449173,849.5449173,13.55815714,4950.016173,1271.811855,99.57194908,7.266796826,148.8571429,14.4280605,35.4083112
2007/7/7 17:20,849.5867184,849.5867184,13.516356,4984.831148,1286.175604,99.62294582,7.283454018,150,14.37706376,35.1833688
2007/7/7 17:20,849.6233325,849.6233325,13.4797419,4984.831148,1285.53353,99.56176755,7.522077977,150,14.43824203,35.181159
2007/7/7 17:20,849.6599466,849.6599466,13.4431278,4984.831148,1284.891456,99.50058928,7.760701936,150,14.4994203,35.1789492
2007/7/7 17:20,849.6965607,849.6965607,13.4065137,4984.831148,1284.249381,99.43941101,7.999325895,150,14.56059857,35.1767394
2007/7/7 17:20,849.7331748,849.7331748,13.3698996,4984.831148,1283.607307,99.37823274,8.237949854,150,14.62177685,35.1745296
2007/7/7 17:20,849.7697889,849.7697889,13.3332855,4984.831148,1282.965233,99.31705446,8.476573813,150,14.68295512,35.1723198
2007/7/7 17:20,849.806403,849.806403,13.2966714,4984.831148,1282.323158,99.25587619,8.715197772,150,14.74413339,35.17011
2007/7/7 17:20,849.8430171,849.8430171,13.2600573,4984.831148,1281.681084,99.19469792,8.953821731,150,14.80531166,35.1679002
2007/7/7 17:20,849.8796312,849.8796312,13.2234432,4984.831148,1281.03901,99.13351965,9.19244569,150,14.86648993,35.1656904
2007/7/7 17:20,849.9214759,849.9214759,13.18155497,4984.831148,1281.449741,99.03904284,9.156225982,150,14.96096674,35.16190217
2007/7/7 17:21,849.9633206,849.9633206,13.13966674,4984.831148,1281.860471,98.94456603,9.120006274,150,15.05544355,35.15811394
2007/7/7 17:21,850.0051653,850.0051653,13.09777851,4984.831148,1282.271202,98.85008922,9.083786566,150,15.14992036,35.15432571
2007/7/7 17:21,850.0470099,850.0470099,13.05589029,4984.831148,1282.681932,98.7556124,9.047566857,150,15.24439717,35.15053749
2007/7/7 17:21,850.0888546,850.0888546,13.01400206,4984.831148,1283.092663,98.66113559,9.011347149,150,15.33887398,35.14674926
2007/7/7 17:21,850.1306993,850.1306993,12.97211383,4984.831148,1283.503393,98.56665878,8.975127441,150,15.43335079,35.14296103
2007/7/7 17:21,850.172544,850.172544,12.9302256,4984.831148,1283.914124,98.47218197,8.938907733,150,15.5278276,35.1391728
2007/7/7 17:21,850.2060339,850.2060339,12.8967357,4984.831148,1284.48208,98.48493926,8.907215489,150,15.51507032,34.8192471
2007/7/7 17:21,850.2395238,850.2395238,12.8632458,4984.831148,1285.050035,98.49769654,8.875523244,150,15.50231303,34.4993214
2007/7/7 17:21,850.2730137,850.2730137,12.8297559,4984.831148,1285.617991,98.51045383,8.843831,150,15.48955575,34.1793957
2007/7/7 17:21,850.3065036,850.3065036,12.796266,4984.831148,1286.185947,98.52321112,8.812138755,150,15.47679846,33.85947
2007/7/7 17:21,850.3399935,850.3399935,12.7627761,4984.831148,1286.753902,98.5359684,8.780446511,150,15.46404118,33.5395443
2007/7/7 17:21,850.3734834,850.3734834,12.7292862,4984.831148,1287.321858,98.54872569,8.748754266,150,15.45128389,33.2196186
2007/7/7 17:21,850.4069733,850.4069733,12.6957963,4984.831148,1287.889813,98.56148297,8.717062022,150,15.43852661,32.8996929
2007/7/7 17:21,850.4404632,850.4404632,12.6623064,4984.831148,1288.457769,98.57424026,8.685369777,150,15.42576932,32.5797672
2007/7/7 17:21,850.4736429,850.4736429,12.62912674,4984.831148,1288.189858,98.62744016,8.808168145,150,15.37256941,32.31119486
2007/7/7 17:22,850.5068225,850.5068225,12.59594709,4984.831148,1287.921948,98.68064007,8.930966514,150,15.31936951,32.04262251
2007/7/7 17:22,850.5400022,850.5400022,12.56276743,4984.831148,1287.654037,98.73383997,9.053764882,150,15.2661696,31.77405017
2007/7/7 17:22,850.5731818,850.5731818,12.52958777,4984.831148,1287.386127,98.78703988,9.176563251,150,15.2129697,31.50547783
2007/7/7 17:22,850.6063615,850.6063615,12.49640811,4984.831148,1287.118216,98.84023978,9.299361619,150,15.15976979,31.23690549
2007/7/7 17:22,850.6395411,850.6395411,12.46322846,4984.831148,1286.850306,98.89343969,9.422159988,150,15.10656989,30.96833314
2007/7/7 17:22,850.6727208,850.6727208,12.4300488,4984.831148,1286.582395,98.94663959,9.544958356,150,15.05336998,30.6997608
2007/7/7 17:22,850.7014482,850.7014482,12.4012833,4984.831148,1285.731754,99.00333864,9.530891745,150,14.99667093,30.3020349
2007/7/7 17:22,850.7301756,850.7301756,12.3725178,4984.831148,1284.881114,99.06003768,9.516825134,150,14.93997189,29.904309
2007/7/7 17:22,850.758903,850.758903,12.3437523,4984.831148,1284.030473,99.11673673,9.502758523,150,14.88327284,29.5065831
2007/7/7 17:22,850.7876304,850.7876304,12.3149868,4984.831148,1283.179833,99.17343578,9.488691912,150,14.8265738,29.1088572
2007/7/7 17:22,850.8163578,850.8163578,12.2862213,4984.831148,1282.329192,99.23013482,9.4746253,150,14.76987475,28.7111313
2007/7/7 17:22,850.8450852,850.8450852,12.2574558,4984.831148,1281.478551,99.28683387,9.460558689,150,14.7131757,28.3134054
2007/7/7 17:22,850.8738126,850.8738126,12.2286903,4984.831148,1280.627911,99.34353291,9.446492078,150,14.65647666,27.9156795
2007/7/7 17:22,850.90254,850.90254,12.1999248,4984.831148,1279.77727,99.40023196,9.432425467,150,14.59977761,27.5179536
2007/7/7 17:22,850.9383322,850.9383322,12.16413257,4984.831148,1280.164361,99.37807073,9.33422551,150,14.62193884,27.58453063
2007/7/7 17:23,850.9741245,850.9741245,12.12834034,4984.831148,1280.551453,99.35590951,9.236025553,150,14.64410006,27.65110766
2007/7/7 17:23,851.0099167,851.0099167,12.09254811,4984.831148,1280.938544,99.33374828,9.137825596,150,14.66626129,27.71768469
2007/7/7 17:23,851.0457089,851.0457089,12.05675589,4984.831148,1281.325635,99.31158705,9.039625638,150,14.68842252,27.78426171
2007/7/7 17:23,851.0815011,851.0815011,12.02096366,4984.831148,1281.712726,99.28942582,8.941425681,150,14.71058375,27.85083874
2007/7/7 17:23,851.1172934,851.1172934,11.98517143,4984.831148,1282.099818,99.2672646,8.843225724,150,14.73274497,27.91741577
2007/7/7 17:23,851.1530856,851.1530856,11.9493792,4984.831148,1282.486909,99.24510337,8.745025767,150,14.7549062,27.9839928
2007/7/7 17:23,851.1830703,851.1830703,11.9194707,4984.831148,1282.579988,99.18205403,8.715367249,150,14.81795554,28.306776
2007/7/7 17:23,851.213055,851.213055,11.8895622,4984.831148,1282.673068,99.11900469,8.685708732,150,14.88100488,28.6295592
2007/7/7 17:23,851.2430397,851.2430397,11.8596537,4984.831148,1282.766147,99.05595535,8.656050214,150,14.94405422,28.9523424
2007/7/7 17:23,851.2730244,851.2730244,11.8297452,4984.831148,1282.859226,98.99290601,8.626391697,150,15.00710356,29.2751256
2007/7/7 17:23,851.3030091,851.3030091,11.7998367,4984.831148,1282.952305,98.92985668,8.596733179,150,15.0701529,29.5979088
2007/7/7 17:23,851.3329938,851.3329938,11.7699282,4984.831148,1283.045385,98.86680734,8.567074661,150,15.13320224,29.920692
2007/7/7 17:23,851.3629785,851.3629785,11.7400197,4984.831148,1283.138464,98.803758,8.537416144,150,15.19625158,30.2434752
2007/7/7 17:23,851.3929632,851.3929632,11.7101112,4984.831148,1283.231543,98.74070866,8.507757626,150,15.25930092,30.5662584
2007/7/7 17:23,851.4288425,851.4288425,11.67405771,4984.831148,1284.580946,98.69327586,8.513180898,150,15.30673372,30.37279749
2007/7/7 17:24,851.4647218,851.4647218,11.63800423,4984.831148,1285.930348,98.64584305,8.518604169,150,15.35416652,30.17933657
2007/7/7 17:24,851.5006011,851.5006011,11.60195074,4984.831148,1287.279751,98.59841025,8.524027441,150,15.40159932,29.98587566
2007/7/7 17:24,851.5364805,851.5364805,11.56589726,4984.831148,1288.629153,98.55097745,8.529450713,150,15.44903213,29.79241474
2007/7/7 17:24,851.5723598,851.5723598,11.52984377,4984.831148,1289.978556,98.50354465,8.534873985,150,15.49646493,29.59895383
2007/7/7 17:24,851.6082391,851.6082391,11.49379029,4984.831148,1291.327958,98.45611184,8.540297256,150,15.54389773,29.40549291
2007/7/7 17:24,851.6441184,851.6441184,11.4577368,4984.831148,1292.677361,98.40867904,8.545720528,150,15.59133053,29.212032
2007/7/7 17:24,851.6701026,851.6701026,11.4318288,4984.831148,1291.893944,98.49656256,8.538602484,150,15.50344701,29.1456618
2007/7/7 17:24,851.6960868,851.6960868,11.4059208,4984.831148,1291.110527,98.58444608,8.53148444,150,15.41556349,29.0792916
2007/7/7 17:24,851.722071,851.722071,11.3800128,4984.831148,1290.32711,98.6723296,8.524366396,150,15.32767997,29.0129214
2007/7/7 17:24,851.7480552,851.7480552,11.3541048,4984.831148,1289.543694,98.76021313,8.517248352,150,15.23979645,28.9465512
2007/7/7 17:24,851.7740394,851.7740394,11.3281968,4984.831148,1288.760277,98.84809665,8.510130307,150,15.15191292,28.880181
2007/7/7 17:24,851.8000236,851.8000236,11.3022888,4984.831148,1287.97686,98.93598017,8.503012263,150,15.0640294,28.8138108
2007/7/7 17:24,851.8260078,851.8260078,11.2763808,4984.831148,1287.193443,99.02386369,8.495894219,150,14.97614588,28.7474406
2007/7/7 17:24,851.851992,851.851992,11.2504728,4984.831148,1286.410026,99.11174721,8.488776175,150,14.88826236,28.6810704
2007/7/7 17:24,851.8830381,851.8830381,11.21942674,4984.831148,1286.650358,99.12146705,8.481609709,150,14.87854252,28.23053246
2007/7/7 17:25,851.9140841,851.9140841,11.18838069,4984.831148,1286.890689,99.13118688,8.474443242,150,14.86882269,27.77999451
2007/7/7 17:25,851.9451302,851.9451302,11.15733463,4984.831148,1287.131021,99.14090672,8.467276776,150,14.85910285,27.32945657
2007/7/7 17:25,851.9761762,851.9761762,11.12628857,4984.831148,1287.371352,99.15062656,8.460110309,150,14.84938302,26.87891863
2007/7/7 17:25,852.0072223,852.0072223,11.09524251,4984.831148,1287.611684,99.1603464,8.452943843,150,14.83966318,26.42838069
2007/7/7 17:25,852.0382683,852.0382683,11.06419646,4984.831148,1287.852015,99.17006623,8.445777376,150,14.82994335,25.97784274
2007/7/7 17:25,852.0693144,852.0693144,11.0331504,4984.831148,1288.092347,99.17978607,8.43861091,150,14.82022351,25.5273048
2007/7/7 17:25,852.0983466,852.0983466,11.0040801,4984.831148,1287.692451,99.13890606,8.438271956,150,14.86110352,25.7381502
2007/7/7 17:25,852.1273788,852.1273788,10.9750098,4984.831148,1287.292555,99.09802605,8.437933001,150,14.90198353,25.9489956
2007/7/7 17:25,852.156411,852.156411,10.9459395,4984.831148,1286.892659,99.05714603,8.437594047,150,14.94286354,26.159841
2007/7/7 17:25,852.1854432,852.1854432,10.9168692,4984.831148,1286.492764,99.01626602,8.437255093,150,14.98374356,26.3706864
2007/7/7 17:25,852.2144754,852.2144754,10.8877989,4984.831148,1286.092868,98.97538601,8.436916138,150,15.02462357,26.5815318
2007/7/7 17:25,852.2435076,852.2435076,10.8587286,4984.831148,1285.692972,98.934506,8.436577184,150,15.06550358,26.7923772
2007/7/7 17:25,852.2725398,852.2725398,10.8296583,4984.831148,1285.293076,98.89362598,8.436238229,150,15.10638359,27.0032226
2007/7/7 17:25,852.301572,852.301572,10.800588,4984.831148,1284.89318,98.85274597,8.435899275,150,15.1472636,27.214068
2007/7/7 17:25,852.3291346,852.3291346,10.77302537,4984.831148,1284.579961,99.11712552,8.456817609,150,14.88288405,27.07320686
2007/7/7 17:26,852.3566973,852.3566973,10.74546274,4984.831148,1284.266742,99.38150506,8.477735943,150,14.61850449,26.93234571
2007/7/7 17:26,852.3842599,852.3842599,10.71790011,4984.831148,1283.953523,99.64588461,8.498654277,150,14.35412494,26.79148457
2007/7/7 17:26,852.4118225,852.4118225,10.69033749,4984.831148,1283.640304,99.91026416,8.519572611,150,14.08974539,26.65062343
2007/7/7 17:26,852.4393851,852.4393851,10.66277486,4984.831148,1283.327085,100.1746437,8.540490945,150,13.82536584,26.50976229
2007/7/7 17:26,852.4669478,852.4669478,10.63521223,4984.831148,1283.013866,100.4390233,8.561409279,150,13.56098628,26.36890114
2007/7/7 17:26,852.4945104,852.4945104,10.6076496,4984.831148,1282.700647,100.7034028,8.582327613,150,13.29660673,26.22804
2007/7/7 17:26,852.5207613,852.5207613,10.5814749,4984.831148,1281.751756,100.7366285,8.563346162,150,13.26338109,26.0253099
2007/7/7 17:26,852.5470122,852.5470122,10.5553002,4984.831148,1280.802865,100.7698541,8.544364711,150,13.23015545,25.8225798
2007/7/7 17:26,852.5732631,852.5732631,10.5291255,4984.831148,1279.853974,100.8030798,8.525383259,150,13.19692981,25.6198497
2007/7/7 17:26,852.599514,852.599514,10.5029508,4984.831148,1278.905083,100.8363054,8.506401808,150,13.16370417,25.4171196
2007/7/7 17:26,852.6257649,852.6257649,10.4767761,4984.831148,1277.956192,100.8695311,8.487420357,150,13.13047853,25.2143895
2007/7/7 17:26,852.6520158,852.6520158,10.4506014,4984.831148,1277.007301,100.9027567,8.468438906,150,13.09725289,25.0116594
2007/7/7 17:26,852.6782667,852.6782667,10.4244267,4984.831148,1276.05841,100.9359823,8.449457454,150,13.06402725,24.8089293
2007/7/7 17:26,852.7045176,852.7045176,10.398252,4984.831148,1275.109519,100.969208,8.430476003,150,13.03080161,24.6061992
2007/7/7 17:26,852.7345622,852.7345622,10.36820743,4984.831148,1274.50081,100.7927606,8.362878794,150,13.20724904,24.65871189
2007/7/7 17:27,852.7646067,852.7646067,10.33816286,4984.831148,1273.892102,100.6163131,8.295281585,150,13.38369647,24.71122457
2007/7/7 17:27,852.7946513,852.7946513,10.30811829,4984.831148,1273.283393,100.4398657,8.227684376,150,13.5601439,24.76373726
2007/7/7 17:27,852.8246959,852.8246959,10.27807371,4984.831148,1272.674685,100.2634183,8.160087166,150,13.73659134,24.81624994
2007/7/7 17:27,852.8547405,852.8547405,10.24802914,4984.831148,1272.065976,100.0869708,8.092489957,150,13.91303877,24.86876263
2007/7/7 17:27,852.884785,852.884785,10.21798457,4984.831148,1271.457268,99.91052339,8.024892748,150,14.0894862,24.92127531
2007/7/7 17:27,852.9148296,852.9148296,10.18794,4984.831148,1270.848559,99.73407595,7.957295539,150,14.26593363,24.973788
2007/7/7 17:27,852.9416901,852.9416901,10.1610033,4984.831148,1271.95172,99.82615521,7.945771086,150,14.17385438,25.0051824
2007/7/7 17:27,852.9685506,852.9685506,10.1340666,4984.831148,1273.054881,99.91823446,7.934246634,150,14.08177513,25.0365768
2007/7/7 17:27,852.9954111,852.9954111,10.1071299,4984.831148,1274.158042,100.0103137,7.922722181,150,13.98969588,25.0679712
2007/7/7 17:27,853.0222716,853.0222716,10.0801932,4984.831148,1275.261204,100.102393,7.911197729,150,13.89761663,25.0993656
2007/7/7 17:27,853.0491321,853.0491321,10.0532565,4984.831148,1276.364365,100.1944722,7.899673276,150,13.80553737,25.13076
2007/7/7 17:27,853.0759926,853.0759926,10.0263198,4984.831148,1277.467526,100.2865515,7.888148823,150,13.71345812,25.1621544
2007/7/7 17:27,853.1028531,853.1028531,9.9993831,4984.831148,1278.570687,100.3786307,7.876624371,150,13.62137887,25.1935488
2007/7/7 17:27,853.1297136,853.1297136,9.9724464,4984.831148,1279.673848,100.47071,7.865099918,150,13.52929962,25.2249432
2007/7/7 17:27,853.1641995,853.1641995,9.938004,4984.831148,1279.104538,100.482957,7.862000906,150,13.51705263,25.54328503
2007/7/7 17:28,853.1986855,853.1986855,9.9035616,4984.831148,1278.535228,100.495204,7.858901893,150,13.50480563,25.86162686
2007/7/7 17:28,853.2331714,853.2331714,9.8691192,4984.831148,1277.965918,100.507451,7.855802881,150,13.49255864,26.17996869
2007/7/7 17:28,853.2676574,853.2676574,9.8346768,4984.831148,1277.396609,100.5196979,7.852703868,150,13.48031164,26.49831051
2007/7/7 17:28,853.3021433,853.3021433,9.8002344,4984.831148,1276.827299,100.5319449,7.849604856,150,13.46806465,26.81665234
2007/7/7 17:28,853.3366293,853.3366293,9.765792,4984.831148,1276.257989,100.5441919,7.846505843,150,13.45581765,27.13499417
2007/7/7 17:28,853.3711152,853.3711152,9.7313496,4984.831148,1275.688679,100.5564389,7.843406831,150,13.44357066,27.453336
2007/7/7 17:28,853.4018238,853.4018238,9.7006791,4984.831148,1275.712811,100.5467434,7.840356241,150,13.4532662,27.684603
2007/7/7 17:28,853.4325324,853.4325324,9.6700086,4984.831148,1275.736942,100.5370478,7.83730565,150,13.46296174,27.91587
2007/7/7 17:28,853.463241,853.463241,9.6393381,4984.831148,1275.761074,100.5273523,7.83425506,150,13.47265727,28.147137
2007/7/7 17:28,853.4939496,853.4939496,9.6086676,4984.831148,1275.785206,100.5176568,7.83120447,150,13.48235281,28.378404
2007/7/7 17:28,853.5246582,853.5246582,9.5779971,4984.831148,1275.809337,100.5079612,7.828153879,150,13.49204835,28.609671
2007/7/7 17:28,853.5553668,853.5553668,9.5473266,4984.831148,1275.833469,100.4982657,7.825103289,150,13.50174389,28.840938
2007/7/7 17:28,853.5860754,853.5860754,9.5166561,4984.831148,1275.8576,100.4885701,7.822052698,150,13.51143942,29.072205
2007/7/7 17:28,853.616784,853.616784,9.4859856,4984.831148,1275.881732,100.4788746,7.819002108,150,13.52113496,29.303472
2007/7/7 17:28,853.6538825,853.6538825,9.448843543,4984.831148,1277.175976,100.4819202,7.824231692,150,13.51808941,29.39177691
2007/7/7 17:29,853.690981,853.690981,9.411701486,4984.831148,1278.470221,100.4849657,7.829461275,150,13.51504386,29.48008183
2007/7/7 17:29,853.7280795,853.7280795,9.374559429,4984.831148,1279.764465,100.4880113,7.834690859,150,13.51199831,29.56838674
2007/7/7 17:29,853.7651781,853.7651781,9.337417371,4984.831148,1281.05871,100.4910568,7.839920442,150,13.50895277,29.65669166
2007/7/7 17:29,853.8022766,853.8022766,9.300275314,4984.831148,1282.352954,100.4941024,7.845150026,150,13.50590722,29.74499657
2007/7/7 17:29,853.8393751,853.8393751,9.263133257,4984.831148,1283.647199,100.4971479,7.850379609,150,13.50286167,29.83330149
2007/7/7 17:29,853.8764736,853.8764736,9.2259912,4984.831148,1284.941443,100.5001935,7.855609193,150,13.49981612,29.9216064
2007/7/7 17:29,853.911678,853.911678,9.1908249,4984.831148,1284.176125,100.48239,7.849677489,150,13.51761962,30.2766984
2007/7/7 17:29,853.9468824,853.9468824,9.1556586,4984.831148,1283.410807,100.4645865,7.843745786,150,13.53542312,30.6317904
2007/7/7 17:29,853.9820868,853.9820868,9.1204923,4984.831148,1282.645489,100.446783,7.837814082,150,13.55322662,30.9868824
2007/7/7 17:29,854.0172912,854.0172912,9.085326,4984.831148,1281.880171,100.4289795,7.831882379,150,13.57103012,31.3419744
2007/7/7 17:29,854.0524956,854.0524956,9.0501597,4984.831148,1281.114852,100.411176,7.825950675,150,13.58883362,31.6970664
2007/7/7 17:29,854.0877,854.0877,9.0149934,4984.831148,1280.349534,100.3933725,7.820018971,150,13.60663712,32.0521584
2007/7/7 17:29,854.1229044,854.1229044,8.9798271,4984.831148,1279.584216,100.375569,7.814087268,150,13.62444062,32.4072504
2007/7/7 17:29,854.1581088,854.1581088,8.9446608,4984.831148,1278.818898,100.3577655,7.808155564,150,13.64224412,32.7623424
2007/7/7 17:29,854.1925077,854.1925077,8.910261943,4984.831148,1280.110188,100.376946,7.806606058,150,13.62306364,32.43159086
2007/7/7 17:30,854.2269065,854.2269065,8.875863086,4984.831148,1281.401477,100.3961264,7.805056552,150,13.60388317,32.10083931
2007/7/7 17:30,854.2613054,854.2613054,8.841464229,4984.831148,1282.692767,100.4153069,7.803507046,150,13.58470269,31.77008777
2007/7/7 17:30,854.2957042,854.2957042,8.807065371,4984.831148,1283.984056,100.4344874,7.801957539,150,13.56552221,31.43933623
2007/7/7 17:30,854.3301031,854.3301031,8.772666514,4984.831148,1285.275346,100.4536679,7.800408033,150,13.54634173,31.10858469
2007/7/7 17:30,854.3645019,854.3645019,8.738267657,4984.831148,1286.566635,100.4728483,7.798858527,150,13.52716126,30.77783314
2007/7/7 17:30,854.3989008,854.3989008,8.7038688,4984.831148,1287.857925,100.4920288,7.797309021,150,13.50798078,30.4470816
2007/7/7 17:30,854.4288474,854.4288474,8.673846,4984.831148,1287.002975,100.4876063,7.781039206,150,13.51240331,30.2528859
2007/7/7 17:30,854.458794,854.458794,8.6438232,4984.831148,1286.148025,100.4831838,7.76476939,150,13.51682583,30.0586902
2007/7/7 17:30,854.4887406,854.4887406,8.6138004,4984.831148,1285.293075,100.4787612,7.748499575,150,13.52124836,29.8644945
2007/7/7 17:30,854.5186872,854.5186872,8.5837776,4984.831148,1284.438125,100.4743387,7.73222976,150,13.52567088,29.6702988
2007/7/7 17:30,854.5486338,854.5486338,8.5537548,4984.831148,1283.583176,100.4699162,7.715959944,150,13.5300934,29.4761031
2007/7/7 17:30,854.5785804,854.5785804,8.523732,4984.831148,1282.728226,100.4654937,7.699690129,150,13.53451593,29.2819074
2007/7/7 17:30,854.608527,854.608527,8.4937092,4984.831148,1281.873276,100.4610711,7.683420313,150,13.53893846,29.0877117
2007/7/7 17:30,854.6384736,854.6384736,8.4636864,4984.831148,1281.018326,100.4566486,7.667150498,150,13.54336098,28.893516
2007/7/7 17:30,854.6730466,854.6730466,8.429244,4984.831148,1281.434966,100.5123109,7.732617136,150,13.48763392,28.80220663
2007/7/7 17:31,854.7076197,854.7076197,8.3948016,4984.831148,1281.851607,100.5679731,7.798083774,150,13.43190686,28.71089726
2007/7/7 17:31,854.7421927,854.7421927,8.3603592,4984.831148,1282.268247,100.6236354,7.863550412,150,13.3761798,28.61958789
2007/7/7 17:31,854.7767657,854.7767657,8.3259168,4984.831148,1282.684887,100.6792976,7.92901705,150,13.32045273,28.52827851
2007/7/7 17:31,854.8113387,854.8113387,8.2914744,4984.831148,1283.101527,100.7349599,7.994483688,150,13.26472567,28.43696914
2007/7/7 17:31,854.8459118,854.8459118,8.257032,4984.831148,1283.518168,100.7906221,8.059950326,150,13.20899861,28.34565977
2007/7/7 17:31,854.8804848,854.8804848,8.2225896,4984.831148,1283.934808,100.8462844,8.125416964,150,13.15327155,28.2543504
2007/7/7 17:31,854.9154987,854.9154987,8.1875376,4984.831148,1283.20224,100.794178,8.129145463,150,13.20543467,28.8554541
2007/7/7 17:31,854.9505126,854.9505126,8.1524856,4984.831148,1282.469672,100.7420716,8.132873963,150,13.25759779,29.4565578
2007/7/7 17:31,854.9855265,854.9855265,8.1174336,4984.831148,1281.737104,100.6899651,8.136602462,150,13.30976092,30.0576615
2007/7/7 17:31,855.0205404,855.0205404,8.0823816,4984.831148,1281.004537,100.6378587,8.140330961,150,13.36192404,30.6587652
2007/7/7 17:31,855.0555543,855.0555543,8.0473296,4984.831148,1280.271969,100.5857523,8.144059461,150,13.41408716,31.2598689
2007/7/7 17:31,855.0905682,855.0905682,8.0122776,4984.831148,1279.539401,100.5336459,8.14778796,150,13.46625029,31.8609726
2007/7/7 17:31,855.1255821,855.1255821,7.9772256,4984.831148,1278.806833,100.4815394,8.15151646,150,13.51841341,32.4620763
2007/7/7 17:31,855.160596,855.160596,7.9421736,4984.831148,1278.074265,100.429433,8.155244959,150,13.57057653,33.06318
2007/7/7 17:31,855.1945594,855.1945594,7.908210171,4984.831148,1278.805109,100.5158748,8.149627999,150,13.48413478,32.91661474
2007/7/7 17:32,855.2285229,855.2285229,7.874246743,4984.831148,1279.535954,100.6023165,8.144011039,150,13.39769304,32.77004949
2007/7/7 17:32,855.2624863,855.2624863,7.840283314,4984.831148,1280.266798,100.6887583,8.138394079,150,13.31125129,32.62348423
2007/7/7 17:32,855.2964497,855.2964497,7.806319886,4984.831148,1280.997642,100.7752,8.132777119,150,13.22480954,32.47691897
2007/7/7 17:32,855.3304131,855.3304131,7.772356457,4984.831148,1281.728486,100.8616418,8.127160159,150,13.13836779,32.33035371
2007/7/7 17:32,855.3643766,855.3643766,7.738393029,4984.831148,1282.459331,100.9480835,8.121543199,150,13.05192605,32.18378846
2007/7/7 17:32,855.39834,855.39834,7.7044296,4984.831148,1283.190175,101.0345253,8.115926239,150,12.9654843,32.0372232
2007/7/7 17:32,855.429963,855.429963,7.6728066,4984.831148,1282.574818,100.944147,8.125925396,150,13.05586258,31.7576835
2007/7/7 17:32,855.461586,855.461586,7.6411836,4984.831148,1281.959461,100.8537687,8.135924554,150,13.14624086,31.4781438
2007/7/7 17:32,855.493209,855.493209,7.6095606,4984.831148,1281.344104,100.7633904,8.145923711,150,13.23661914,31.1986041
2007/7/7 17:32,855.524832,855.524832,7.5779376,4984.831148,1280.728747,100.6730122,8.155922869,150,13.32699742,30.9190644
2007/7/7 17:32,855.556455,855.556455,7.5463146,4984.831148,1280.113389,100.5826339,8.165922026,150,13.4173757,30.6395247
2007/7/7 17:32,855.588078,855.588078,7.5146916,4984.831148,1279.498032,100.4922556,8.175921183,150,13.50775398,30.359985
2007/7/7 17:32,855.619701,855.619701,7.4830686,4984.831148,1278.882675,100.4018773,8.185920341,150,13.59813226,30.0804453
2007/7/7 17:32,855.651324,855.651324,7.4514456,4984.831148,1278.267318,100.311499,8.195919498,150,13.68851054,29.8009056
2007/7/7 17:32,855.6834586,855.6834586,7.419223886,4984.831148,1278.385514,100.3271803,8.199405887,150,13.6728292,29.74473531
2007/7/7 17:33,855.7155933,855.7155933,7.387002171,4984.831148,1278.50371,100.3428617,8.202892276,150,13.65714787,29.68856503
2007/7/7 17:33,855.7477279,855.7477279,7.354780457,4984.831148,1278.621906,100.358543,8.206378665,150,13.64146653,29.63239474
2007/7/7 17:33,855.7798625,855.7798625,7.322558743,4984.831148,1278.740101,100.3742244,8.209865054,150,13.6257852,29.57622446
2007/7/7 17:33,855.8119971,855.8119971,7.290337029,4984.831148,1278.858297,100.3899057,8.213351443,150,13.61010386,29.52005417
2007/7/7 17:33,855.8441318,855.8441318,7.258115314,4984.831148,1278.976493,100.4055871,8.216837832,150,13.59442253,29.46388389
2007/7/7 17:33,855.8762664,855.8762664,7.2258936,4984.831148,1279.094689,100.4212684,8.220324221,150,13.57874119,29.4077136
2007/7/7 17:33,855.9038889,855.9038889,7.1983092,4984.831148,1279.809158,100.3099115,8.22100213,150,13.69009812,29.1151437
2007/7/7 17:33,855.9315114,855.9315114,7.1707248,4984.831148,1280.523628,100.1985545,8.221680039,150,13.80145504,28.8225738
2007/7/7 17:33,855.9591339,855.9591339,7.1431404,4984.831148,1281.238097,100.0871976,8.222357948,150,13.91281197,28.5300039
2007/7/7 17:33,855.9867564,855.9867564,7.115556,4984.831148,1281.952566,99.97584069,8.223035857,150,14.02416889,28.237434
2007/7/7 17:33,856.0143789,856.0143789,7.0879716,4984.831148,1282.667035,99.86448376,8.223713766,150,14.13552582,27.9448641
2007/7/7 17:33,856.0420014,856.0420014,7.0603872,4984.831148,1283.381505,99.75312683,8.224391675,150,14.24688275,27.6522942
2007/7/7 17:33,856.0696239,856.0696239,7.0328028,4984.831148,1284.095974,99.6417699,8.225069584,150,14.35823967,27.3597243
2007/7/7 17:33,856.0972464,856.0972464,7.0052184,4984.831148,1284.810443,99.53041297,8.225747493,150,14.4695966,27.0671544
2007/7/7 17:33,856.1260282,856.1260282,6.976393029,4984.831148,1284.852796,99.59495268,8.215675702,150,14.40505689,26.87791714
